"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rpl32",2144.7306832705,-0.579638880166023,0.094085074938703,9.13506640353655e-11,1.19737882884355e-08
"Rpl29",984.382512003192,-0.644129048372796,0.105941585566066,1.27764276542565e-10,1.60832096411026e-08
"Tsix",36.4795507000161,2.28641004391296,0.378407333160173,1.29776746292559e-10,1.60832096411026e-08
"mt-Nd4l",540.909071115427,0.760094954658432,0.125750726067316,1.31905018990542e-10,1.60832096411026e-08
"Klf2",2113.57205556231,-0.742239019600255,0.123260847375162,1.47574872040725e-10,1.75848875933982e-08
"Cxcl12",972.400862962993,0.776709615859388,0.129938932373509,1.94409767082755e-10,2.26508979736642e-08
"Rpl35",970.841566459376,0.662044364844678,0.110949467572098,2.55822995212864e-10,2.91582600848054e-08
"Ifitm3",2441.85107792571,-0.521018419083131,0.086672327985009,2.75278115577896e-10,3.07081523398917e-08
"Rpl17",1936.1188226836,-0.597523869694629,0.10085385109138,3.76436988491963e-10,4.11178985554867e-08
"Selenof",359.839637184437,-0.764598612264253,0.130428439286651,3.99383705423891e-10,4.27340564803564e-08
"mt-Nd1",1952.74026844113,0.561662640768418,0.0951390469726281,5.03663015662602e-10,5.28141038223805e-08
"Ndufb11",283.402704965187,-0.816316547851068,0.140506718696159,5.23396239320067e-10,5.38071859363747e-08
"H2-T23",216.575986724062,-0.873600861741152,0.151827434895495,6.64416989371749e-10,6.69911206783861e-08
"Pcdh17",285.456110025353,0.86419369044226,0.150769240938862,7.96610436316203e-10,7.88043116529406e-08
"Cox5b",344.59227720061,-0.726417782874908,0.126470223870604,8.54177496647119e-10,8.29343076837193e-08
"Clk1",312.869218545516,0.852445245941197,0.149685457401964,9.20546553023294e-10,8.53550756305902e-08
"Mecom",185.18670143873,1.0876913789824,0.191993423516028,9.27949515724517e-10,8.53550756305902e-08
"Arl6ip5",96.8313938907191,1.24459809155241,0.219309771447231,9.09331577084299e-10,8.53550756305902e-08
"Naca",747.563970829867,-0.641692280614901,0.111835745309671,1.02719918483624e-09,9.28552642430415e-08
"Gapdh",410.528124645565,-0.709568999033531,0.124582666489322,1.13988790255383e-09,1.01295462255758e-07
"H2-D1",1134.64967333831,-0.602239613159109,0.105070546625526,1.17868406829729e-09,1.02997342834711e-07
"Rapgef4",59.799836373464,1.56523231918978,0.279507913788991,1.29528308426657e-09,1.11330642800158e-07
"Rpl13a",1851.44428417573,-0.553232755143552,0.0965203145383597,1.33563702442425e-09,1.12947498694457e-07
"Oaz1",663.560556927002,-0.630948950512758,0.111279242361521,1.55632771825498e-09,1.2952105121922e-07
"Rps23",2395.58560535372,-0.518487400596408,0.0909179356183104,1.74107706445466e-09,1.42632297639622e-07
"Itm2b",2938.49792133361,-0.513453419274714,0.090236111488638,1.92030696608673e-09,1.54894914202965e-07
"H3f3a",894.336009688964,-0.572543411849945,0.101608101442562,2.21179944443106e-09,1.75704007381092e-07
"Atp5f1",212.53778645525,-0.837396567748021,0.151135175019166,2.33508976866812e-09,1.82729487419805e-07
"Tmco1",182.095756721581,1.05529981897308,0.191586240721648,2.61256588405748e-09,2.01436513678138e-07
"Arpc3",511.393280419638,-0.675214853002937,0.122511099265793,3.59135837206298e-09,2.72891187604728e-07
"Rbm3",393.718681756824,-0.70526086601653,0.128619442537936,3.82647318412578e-09,2.86602841491021e-07
"Atp5h",498.443453528884,-0.624769115783839,0.113644860517494,4.27565221123443e-09,3.15735838640875e-07
"Rpl27a",2455.64263892398,-0.507315528951698,0.0914762084050668,4.48037727794047e-09,3.26258584281137e-07
"Rpl3",1363.07023025956,-0.54059069056932,0.0979696429155569,4.74261912906801e-09,3.40624001283611e-07
"Sox18",221.657181566126,-0.87418955597136,0.161647298257154,4.87263283478308e-09,3.45232620983347e-07
"Clta",287.488924517095,-0.740805709577179,0.136380345887341,4.96646466393691e-09,3.45738643885021e-07
"Pdcd4",160.930992461198,0.972213659950271,0.180603677986716,5.01166067809681e-09,3.45738643885021e-07
"Atp5j",516.430838879337,-0.687923155446211,0.126889461833021,5.75737298796028e-09,3.92024760725659e-07
"Snrnp27",107.068769535763,1.1028119500476,0.206891588396769,6.663396141965e-09,4.47899820157981e-07
"Rplp0",1537.46446612221,-0.492555195343681,0.0907003312153972,9.1000138202773e-09,5.96392155746423e-07
"Rps7",1864.45566688983,-0.533090485570602,0.0985827688459367,9.01441545096681e-09,5.96392155746423e-07
"Rps21",3197.13807899158,0.518843589881845,0.0960234841860342,9.77407191599017e-09,6.32659988339957e-07
"Brd9",83.0228154650445,1.27365651053405,0.242159918638594,9.89858784071028e-09,6.32906049376146e-07
"Btf3",531.887269213535,-0.636190056126332,0.119190592863262,1.0146632794753e-08,6.4094934629988e-07
"Hint1",473.013449843322,-0.640228029302283,0.12042579748858,1.16382877536406e-08,7.26423127289736e-07
"Ap2b1",92.9423469764389,1.15888067484132,0.22341373550552,1.28009811605177e-08,7.89594637936406e-07
"Ddx21",91.8604189253347,1.15614757685184,0.222973275759324,1.31658032736111e-08,8.02654727483058e-07
"Tnrc6a",130.074757722844,0.999896389475776,0.193476238806918,1.5772091131261e-08,9.50495101163234e-07
"Rps4x",2300.102598089,-0.506651280469988,0.0952679892147551,1.61167547021615e-08,9.6022891935719e-07
"Rps13",1812.60520954488,-0.520832832804288,0.0982607259687363,1.68527607523862e-08,9.92798029491695e-07
"Pkm",290.935509482374,-0.702889087143265,0.135742590922752,2.13448252721272e-08,1.24345465446403e-06
"1810037I17Rik",370.792502195918,-0.667604821975491,0.129095118083481,2.31325938319453e-08,1.31898783266216e-06
"Rps5",1674.3903024714,-0.504387428946689,0.0961038350753905,2.34260034743596e-08,1.31898783266216e-06
"Ppia",2130.39012746967,-0.491906001495349,0.0935766621666229,2.36476933569031e-08,1.31898783266216e-06
"mt-Nd4",2384.06783958591,0.522039610853496,0.0995763000422779,2.33689981262029e-08,1.31898783266216e-06
"Fxyd6",171.147099305786,-0.972828169395077,0.191275400910145,2.43284993020582e-08,1.34267707200728e-06
"Vim",1655.6167599196,-0.551221632927844,0.105976733087546,2.56326637571338e-08,1.38796713185776e-06
"Fxr1",118.269096509278,1.03888530391193,0.203827309625966,2.56785832138476e-08,1.38796713185776e-06
"Rps19",1976.34387793168,-0.484931591198331,0.092806286705325,2.84087745881036e-08,1.51986944046354e-06
"Rpl26",2227.25681888649,-0.511682707797529,0.098915914408057,3.38990853695905e-08,1.79528186457336e-06
"Snrk",230.365065729158,0.772758509427151,0.152775771630318,3.79412123356938e-08,1.98925776276042e-06
"Mef2c",566.895078658296,0.62071149371517,0.122034710139159,4.15094722124139e-08,2.15479369118501e-06
"H2afz",377.625206535587,-0.630175081606514,0.124635507150015,4.68847530775922e-08,2.40996823907663e-06
"Rps15a",2018.04037149941,-0.492462516447139,0.0967772908085037,5.71867651523876e-08,2.91097290965018e-06
"Rps2",1297.65798257155,-0.529753039216743,0.104726913775186,5.78153122732989e-08,2.9146700216241e-06
"Rpl18",1619.62326091842,-0.511214720107472,0.101213276203924,6.46341111822064e-08,3.19828663009518e-06
"Tle4",73.0488795880836,1.198096504702,0.245165045224522,6.46611449151419e-08,3.19828663009518e-06
"S100a5",65.9832976286555,-1.24083338660198,0.256391046576682,7.33709233252921e-08,3.50494255120345e-06
"Atp5k",251.016815728835,0.789251147028856,0.160334170936591,7.17868364501928e-08,3.50494255120345e-06
"Cnot3",65.5130876769413,1.30853219667544,0.270333218435635,7.28712375720176e-08,3.50494255120345e-06
"Prpf4b",268.609843150756,0.705922642385036,0.142948664468693,7.35349381332022e-08,3.50494255120345e-06
"Rps20",2974.7516467083,-0.47382668417104,0.0941906583472625,8.23313678188456e-08,3.88885911238025e-06
"Rps3",1761.01309541654,-0.525775180916486,0.105270148497482,8.45351740850997e-08,3.95730283685873e-06
"Pfn1",551.172912268109,-0.575830683560568,0.116702440452966,9.71741570948511e-08,4.50870889954252e-06
"Rps16",2489.38360938443,-0.515893875056699,0.104128729657365,1.05632122990832e-07,4.85815106000816e-06
"Tomm6",147.254077577146,-0.874680942193987,0.183217568234079,1.27526054852231e-07,5.81407917904563e-06
"Eif3f",360.253564573778,-0.645647124902147,0.133529203097175,1.33385685602203e-07,6.02880301389958e-06
"Rps3a1",2062.10173624921,-0.466618051982784,0.0945056784751577,1.37149780408917e-07,6.14595127080301e-06
"Msantd4",40.7139770556546,1.6666157650945,0.354043249117299,1.52889032770035e-07,6.79319660011267e-06
"Rpl7a",724.794395103385,-0.52484549093671,0.108634453429717,1.92290411638012e-07,8.2661175063974e-06
"Rps6",1413.9704949442,-0.52239177914215,0.10806655654418,1.91905704455013e-07,8.2661175063974e-06
"Rps11",2190.73015520649,-0.499176922778995,0.102866901064877,1.92345286244609e-07,8.2661175063974e-06
"Rpl15",1528.81147787422,-0.48159031375896,0.0990126174556171,1.88981540515539e-07,8.2661175063974e-06
"Npm1",454.182187218222,-0.621638552918047,0.130294461934904,1.94224437940269e-07,8.27901404976287e-06
"Tpt1",5171.7367002165,-0.467539570523229,0.0965199087177884,2.19837135866232e-07,9.29521051086013e-06
"Ap2a2",54.6837769099058,1.36612804074988,0.295508361237034,2.30606982517301e-07,9.59581277252547e-06
"Clic5",184.396709143107,0.848117837432628,0.181818101307672,2.3049985642335e-07,9.59581277252547e-06
"Rbp1",293.091483773151,-0.816090531872039,0.175046882073928,2.41686827643393e-07,9.91850575734744e-06
"Rps10",2007.22334815666,-0.48391561923733,0.100572732788512,2.42145477196352e-07,9.91850575734744e-06
"Saraf",142.908489055208,-0.862463381432667,0.186050550628594,2.75675256777662e-07,1.12043827231417e-05
"Ppp1r14b",143.592658981044,-0.867112834767075,0.187889668932035,2.81543913431993e-07,1.13548826009534e-05
"Gng5",637.013137473088,-0.569573503461525,0.12078781106945,3.04553652920584e-07,1.2189120627959e-05
"Nme2",599.762821629979,-0.531701770859979,0.112540795443878,3.1453772145632e-07,1.2493342981784e-05
"Chchd2",901.282720835226,-0.478676140641198,0.100565324807316,3.23315868659348e-07,1.27454518750448e-05
"Ktn1",205.153067946638,0.746680929624415,0.162484658659543,3.62243090091481e-07,1.41734367264898e-05
"Ppib",442.458446273575,-0.581861731384321,0.124950517694757,3.80691670154703e-07,1.47849364934897e-05
"Atpif1",221.102643556111,-0.701369834734914,0.152611281967601,3.89200531239784e-07,1.50042528330161e-05
"Pdap1",187.531712519798,0.774478633915162,0.170022047785197,4.24875682282025e-07,1.62600233737566e-05
"Rpl37a",2924.91143851142,0.445210412390132,0.0941649675728845,4.29127256320461e-07,1.63037261223781e-05
"Apoe",1112.89340924378,-0.457351602443207,0.0971373794251313,4.46122351226751e-07,1.66468700707608e-05
"Dad1",298.878272096736,-0.662119359689765,0.144476894064296,4.47684279988037e-07,1.66468700707608e-05
"Slc3a2",370.586595139307,-0.616033532549335,0.133742343747958,4.43152596452212e-07,1.66468700707608e-05
"Stoml3",62.6945679889365,-1.14362548872132,0.256832577882366,4.93489839263918e-07,1.82208959666248e-05
"Nsa2",342.185137905621,0.682026862226858,0.150228570608137,5.17052967672752e-07,1.89574035629947e-05
"Rab8b",55.8477669651964,1.25813258682392,0.283236545539485,5.27950974849922e-07,1.92225483412371e-05
"Rack1",961.345142291216,-0.478406462041793,0.102636852839773,5.32814225398612e-07,1.92658274742408e-05
"Dstn",605.022580757998,0.605802504638248,0.132542109153862,5.44673078170416e-07,1.95597325263527e-05
"Tmem59",387.917347709285,-0.632886356582715,0.139847714745097,6.32382475022284e-07,2.25549749424615e-05
"Vdac2",145.896871046483,-0.785142345403394,0.175923142072164,6.36886458008217e-07,2.25621331036289e-05
"Rps14",3098.38960750561,-0.447379711719479,0.0965586430228951,6.62772310646352e-07,2.33215786893881e-05
"Nfe2l1",254.499986643747,0.670331062436979,0.149013838373721,6.69937112788606e-07,2.34165352156711e-05
"Selenok",341.58307017608,-0.596453336670692,0.132180586361606,7.14125801839508e-07,2.47957720466526e-05
"Omp",55.4314921899578,-1.17829184215993,0.271198388374368,8.11845681368495e-07,2.80033349172041e-05
"Tnfaip2",118.178563187943,0.898072286385339,0.205272982771627,9.26606083550694e-07,3.17529130461195e-05
"Gm4070",28.8486148834117,1.77897372777028,0.413116293487549,9.77612258186266e-07,3.32832536991597e-05
"Gng13",59.9423021279042,-1.12661582699587,0.262011218116168,9.97334499198361e-07,3.37356437374001e-05
"Ndufa4",712.438687683426,-0.476457717040633,0.106283785212379,1.21458440178817e-06,4.08209360165089e-05
"Rps18",1714.47241320322,-0.428616163557909,0.094934042313995,1.24986560628943e-06,4.1739142508124e-05
"Rps27a",2609.39271627935,-0.397625026358709,0.0876110073426704,1.27947631855919e-06,4.22712378284088e-05
"Clic1",370.406674675731,-0.586938973344814,0.133701971822791,1.28192386319226e-06,4.22712378284088e-05
"Ube2s",183.13914347364,-0.728527753162241,0.168821426272657,1.31908197371862e-06,4.3224667426292e-05
"Ftl1",988.087897044368,-0.521072177879913,0.117762798405387,1.34584546633355e-06,4.38277501862533e-05
"Cldn5",1105.17711729571,-0.605122591650983,0.138725997602293,1.41444209287169e-06,4.57772832896682e-05
"Rpl12",1342.69516420949,-0.482514506733798,0.108908803979419,1.47444055244125e-06,4.74263301622668e-05
"Rpl19",2204.45985427402,-0.433693390440613,0.0969717040608927,1.48786055500757e-06,4.75661761579553e-05
"Rpl10",1175.88992434952,-0.565960817253415,0.129498551735169,1.52282938380563e-06,4.83890573290481e-05
"Selenow",400.683935556861,-0.558780390835952,0.128077503704913,1.57814698916492e-06,4.98447268927208e-05
"Rplp1",2898.97419075157,-0.420217838204135,0.0941315557105932,1.60779445332275e-06,5.0477043824977e-05
"Ndufb1-ps",264.180353958657,0.620046730640072,0.143430397054614,1.65675586925367e-06,5.13986451035326e-05
"Uqcrb",364.0730828339,-0.592079960961729,0.136272147381724,1.64801791403106e-06,5.13986451035326e-05
"Supt5",67.0026333920416,1.07493743184533,0.256305472480917,1.72568048998098e-06,5.32220165233547e-05
"Marc2",452.386921921922,-0.542552480699412,0.124627629159537,1.75716699144442e-06,5.35629449775762e-05
"Bri3",215.007518009314,-0.682896338882044,0.15998406119912,1.75209467681827e-06,5.35629449775762e-05
"Prdx1",608.808403203599,-0.489476622482513,0.111528482092688,1.78603384139621e-06,5.41281816788458e-05
"St13",158.440646964841,0.770555356667071,0.181112421575657,1.80597898075715e-06,5.44180907822398e-05
"Rpl13",3141.31621064536,-0.442807866154247,0.100594711654758,1.97798005861281e-06,5.92602825560397e-05
"Tmed10",325.905400609456,-0.571164607623641,0.132711382368206,2.00011517734558e-06,5.95829765614937e-05
"Mitd1",66.1435175167189,1.09171810093146,0.261991912936483,2.03391651662619e-06,5.99091252621973e-05
"Rpl30",2526.38239701783,-0.408435361747567,0.0922441770291589,2.0291480233824e-06,5.99091252621973e-05
"Ccnd2",246.347367809539,0.647378065094071,0.151710626351093,2.0464447262178e-06,5.99413949696086e-05
"Atp5d",247.429986676353,-0.623354265888664,0.146372963378018,2.17118189659123e-06,6.32417037990433e-05
"Dynll1",714.648787654445,-0.496669888953432,0.11438099134303,2.19002739468946e-06,6.34381968528003e-05
"Ier2",1067.42764863184,-0.542060661833943,0.126252498432077,2.31434938336946e-06,6.63067421694323e-05
"Rpl10a",956.085921780388,-0.491494214577147,0.113556972331625,2.30270236607765e-06,6.63067421694323e-05
"Rpl5",1221.14785012249,-0.481121489235448,0.111048154100972,2.3438968369687e-06,6.65363496829281e-05
"Prdx5",127.883216064785,-0.783718702068671,0.187675056303664,2.34774455299288e-06,6.65363496829281e-05
"Cfl1",621.756441091808,-0.47734839661671,0.110091786728662,2.3885397880735e-06,6.73285704777922e-05
"Ndufa8",197.455428150759,-0.707754451554064,0.169176213864103,2.51727546041453e-06,7.05779424542962e-05
"Cd36",33.0250004926501,1.67151827468594,0.409843396192326,2.55402071950581e-06,7.08504266262907e-05
"Rpl28",1870.26011528429,-0.426724748419096,0.0978526483930214,2.5501375560051e-06,7.08504266262907e-05
"Serpine2",41.632919077772,-1.29245162730854,0.320232819460673,2.73424449592369e-06,7.50557271839157e-05
"Dctn4",97.53000345162,0.888735017952248,0.215905961215461,2.73328038298939e-06,7.50557271839157e-05
"Park7",211.191927767594,-0.664603193285042,0.159295253793617,2.79490911911762e-06,7.63213984975712e-05
"Rps27l",274.124829141648,-0.622309830720913,0.149338279387582,3.20031321940624e-06,8.69390788049062e-05
"Pfdn5",668.276543657159,-0.489780590050757,0.115178708987309,3.22018491044149e-06,8.70279870383748e-05
"Krtcap2",238.362842921058,-0.66380158289061,0.159921426076354,3.30388202793583e-06,8.88320690895772e-05
"Chga",41.4470294455963,-1.26099341683303,0.314834467025561,3.39299212496692e-06,9.07625393428652e-05
"Cnbp",310.5354022385,-0.603368663737913,0.145852710897544,3.84164621802584e-06,0.000102242391477713
"Lars2",312.508830344333,0.599169561679494,0.144641349600104,3.86280561689672e-06,0.000102286312370654
"Sem1",486.07906140315,-0.491010408653894,0.116669007500166,3.92528679727611e-06,0.000103418485819692
"Dgkz",42.8604457923755,1.2941510754894,0.325083026904925,4.05089384674501e-06,0.00010619418219242
"Rpl27",1193.58903050964,-0.447380055679808,0.105655502502258,4.09613014797503e-06,0.000106845822715587
"Sh3bgrl3",318.910119812011,-0.559104335457551,0.134919485289361,4.17016104456974e-06,0.000108238387904352
"Eif3k",256.370261109992,-0.630123681620682,0.154074728398676,4.38177791976785e-06,0.00011317074696228
"Atp1b1",113.571022530395,-0.841703524663369,0.210758953143979,4.72605356041355e-06,0.000121464209888472
"Eif2s2",356.857495573069,0.531301874852191,0.128414148230345,4.81397569583656e-06,0.000122522692103258
"Rpl18a",1970.14791390119,-0.399052246565143,0.0939724109497741,4.80282578090965e-06,0.000122522692103258
"Rpl36al",426.803843256778,-0.492473056762858,0.11881267523988,5.17195252083663e-06,0.00013099781191665
"Ndufa13",269.701320595235,-0.566157992778926,0.138642104243685,5.34388788705179e-06,0.000134701943229868
"Mup4",214.808787654859,1.94698414905482,0.507007092736554,5.46607545833087e-06,0.000137122648937937
"Ndufb5",196.816951761775,-0.64928325048414,0.161313485719057,5.56169803356623e-06,0.000138857060904704
"Bmx",113.684771355049,0.943746995355774,0.240683768145058,5.82570222275344e-06,0.000144759036748324
"Ncam1",27.0940729169157,-1.53500629713278,0.398805078764144,5.8552720958614e-06,0.000144807507540572
"Ndufb10",176.838082542879,-0.657510219565311,0.164271976124394,5.96965155057468e-06,0.000146943113050061
"Atp5g2",451.569634430026,-0.510892709607439,0.12491555230793,6.10167359954108e-06,0.000149491003188757
"Spcs2",199.872374303522,-0.632393358994953,0.15792011214774,6.29183771097876e-06,0.000153433047063543
"Ubc",994.457330383065,-0.407097134731198,0.097914916329337,7.00236132312955e-06,0.000169969353783186
"Pdia3",360.739519274602,-0.508269409633998,0.125283808365679,7.15729871160204e-06,0.000172929572096449
"Uqcrh",557.584650187695,-0.484173598923289,0.119079348025831,7.36791866326593e-06,0.000176841902710326
"Atf5",44.6103821961492,-1.16614009777204,0.30536091014229,7.38668256600445e-06,0.000176841902710326
"Gnal",52.42179919392,-1.07479002306977,0.281398579589728,7.73986530723525e-06,0.000184455062753793
"Cd9",459.297082186563,-0.552248226056917,0.138408554281707,8.04984130707488e-06,0.000190974289470559
"Txn1",460.660050558179,-0.550676691047283,0.137856525207664,8.1495888799989e-06,0.000192469795035289
"Ndufb8",190.310251587976,-0.632463800540929,0.160293168479837,8.20732999533651e-06,0.000192964265316365
"Grcc10",304.46107942783,-0.536881436993568,0.135052018411529,9.03217074897651e-06,0.000211409246593232
"Nucb2",51.5261030807309,1.15299495295238,0.303474385922558,9.18424445680006e-06,0.000214013305275568
"Fstl5",45.5225091248603,-1.13625465706125,0.302347958010935,9.60794986797105e-06,0.000222895934326426
"Knop1",71.140247776135,0.960956881175519,0.254797153763779,1.04818438559492e-05,0.000242098270205911
"Ndufc2",250.754735957507,-0.581016320510989,0.148518838081198,1.06616623817047e-05,0.000245171473102095
"Rpl22l1",414.375880904811,-0.481934110295714,0.121312094028615,1.10896571263429e-05,0.000253899879097887
"Stc1",34.1929868824029,1.35943414632308,0.364128912676661,1.11549959833361e-05,0.000254285408437528
"Edf1",226.199275833708,-0.580603878209875,0.149358773754724,1.16880967280431e-05,0.000265284377251645
"Atp5b",383.511416670976,-0.495154173032089,0.125519806230231,1.17877998403758e-05,0.00026639411449608
"Rdx",612.027391296516,0.558008423469413,0.143496054441864,1.22227100146313e-05,0.000275037204320652
"Flywch1",91.8637341651836,0.865342733164777,0.231135636120337,1.3276606745287e-05,0.000297475423784358
"Cox7b",195.085320625407,-0.598576127185794,0.157105852913497,1.50403948959458e-05,0.000335560810380611
"Eif3h",247.455841534559,-0.564612697916991,0.147583229085956,1.53123732002209e-05,0.000338745876323875
"Myl12b",412.299119533087,-0.505214051469897,0.130563500230921,1.52687527274157e-05,0.000338745876323875
"Nr1d1",85.4512993579037,0.867869185289388,0.234950928205921,1.54395045772231e-05,0.000340123203774708
"Pik3c2a",73.8760519766888,0.981724726863238,0.268631292693396,1.61242288924047e-05,0.000353721054740075
"Dhx15",74.9541932009598,0.963517247687824,0.264271389830119,1.64290436883676e-05,0.000358906150242131
"Gabarapl2",221.813987134967,-0.574425577437069,0.151179992927269,1.67892818729234e-05,0.00036446362672719
"Rpl4",636.726591998567,-0.452924273758525,0.116285160019786,1.68224676078543e-05,0.00036446362672719
"Cox7a2",400.071127077213,-0.489368050253173,0.127731127023524,1.92407463726951e-05,0.000415140877498109
"Zc3h15",108.809641731778,0.759468429773248,0.206727261870777,1.97999280690299e-05,0.000425455011745589
"Atp5a1",237.403357369393,-0.586571686080999,0.156748471409815,2.06216177293686e-05,0.000441302619408489
"Wdr45b",61.6749173510203,1.06451799021581,0.296825068713973,2.17497703406689e-05,0.000463553032098077
"Susd6",67.5325110863814,0.922179834789445,0.257369913980238,2.19997040068983e-05,0.000466981571288129
"Tinagl1",310.108388171999,-0.579057657611641,0.155856564564707,2.2323834893906e-05,0.000471951073986892
"Rabac1",362.010167615103,-0.483280397363258,0.127417473315855,2.28118792680933e-05,0.000480332060251458
"Mpc2",96.8258090126287,-0.820151048582674,0.227734828227059,2.32527047903989e-05,0.000487655724864245
"Gfy",38.8236895009639,-1.16849631054243,0.332450816621564,2.36507446561599e-05,0.000494027307698193
"Tcf4",1019.48116841499,0.387074565265894,0.099673688946285,2.40016578697878e-05,0.000499367826235308
"Hnrnpf",293.594867607023,-0.523506394497674,0.13998534109978,2.41241197107702e-05,0.000499931856298687
"Emp1",190.859437992826,0.594019367685036,0.160728522186779,2.49729110541818e-05,0.000515484144319195
"Tbc1d20",54.0379581779821,1.01318842729522,0.287144689080827,2.51724360662856e-05,0.000517565028609942
"Sec61b",240.275211765417,-0.585677919464939,0.159655122672286,2.6974741337338e-05,0.000550305715298301
"Ikzf5",31.2821421253371,1.31850918356915,0.377742345381416,2.69637391539267e-05,0.000550305715298301
"Card19",91.9038882654629,-0.777537027255187,0.218809489823662,2.7894917202583e-05,0.000566872290283499
"Swi5",153.261369872699,-0.625936588131952,0.172869489843768,2.91428767238623e-05,0.000586843011837771
"Slc2a1",263.646673897018,-0.70332533707123,0.196809536222923,2.90099435476683e-05,0.000586843011837771
"Cox4i1",875.013717245859,-0.401085817838364,0.105181758284215,2.92797972525581e-05,0.000586843011837771
"Tle5",230.195717786553,-0.562774622025776,0.153567898480473,2.93253612629212e-05,0.000586843011837771
"Selenop",744.366386808577,-0.443673028546539,0.117828279647432,2.99746333692613e-05,0.000597555143555273
"Actg1",1584.18695587987,-0.412389119430539,0.108881521889514,3.12669375054018e-05,0.000620956641442507
