"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0032543","mitochondrial translation",127,-0.617625228475612,-1.99978560200697,3.48972697804715e-07,0.00329709404885894,0.00321018148012148,1950,"tags=46%, list=17%, signal=38%","67267/28030/68537/27398/59054/94063/66163/66407/67994/66292/64657/94062/68463/102060/57312/67270/67212/68565/234384/68611/56282/94065/232536/12261/24030/99045/69163/66493/19935/64660/107732/68572/79044/14548/18100/27397/107734/66230/66258/27395/67840/66399/66121/94066/50529/94064/75398/52469/66419/64659/66047/66077/67681/66242/68499/94067/66448/68735"
