"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Snhg3",59.7076845161926,-0.186921176079591,0.207951930723063,0.166310702521076,0.469471755366326
"Rnf114",49.1219519587773,0.188740445181666,0.217687543000806,0.166747169201602,0.470137835691798
"Dtnbp1",85.0497365226462,-0.186116823628114,0.198068631932633,0.166757391593057,0.470137835691798
"Tlr13",67.5662983293869,0.186711076161728,0.200201483633953,0.166655166782671,0.470137835691798
"Mrps9",41.4825575644455,0.187151009678986,0.230861782704794,0.167331396115252,0.471073933717272
"Slamf9",244.647002948886,-0.148706613922308,0.12657902780113,0.167323790827826,0.471073933717272
"Ptpa",60.0763589689198,0.18735838427646,0.212010119287497,0.167524239475257,0.471073933717272
"Tpd52l2",77.1819799089895,-0.182638706829761,0.190269318256533,0.167476197322226,0.471073933717272
"Tmem147",64.2929064420842,-0.187207800279839,0.21115595610543,0.167271153731284,0.471073933717272
"Cep57",30.9911033311306,-0.181385592996934,0.246730314738887,0.167582106107997,0.471073933717272
"2310011J03Rik",43.4007081348629,0.187655160818601,0.232808853113119,0.167412286806227,0.471073933717272
"Rsu1",110.683809166652,-0.177856265985264,0.177312404294297,0.167950510819277,0.471356247539112
"Naxe",54.7025630644938,-0.18649909720687,0.211703453023466,0.167989483644801,0.471356247539112
"Stx12",53.8568463601341,-0.187611668764618,0.217015277214748,0.168034664071167,0.471356247539112
"Pmaip1",153.960026520568,-0.166402541031997,0.153977523499174,0.168016075508408,0.471356247539112
"Stag2",128.98122939262,0.171349314455637,0.161041631888604,0.16795349233771,0.471356247539112
"Pnisr",204.802390381825,-0.152672072872973,0.133150284239978,0.168949888346979,0.473715321371019
"Gas2l1",21.3522360785075,0.164598286936701,0.263503507156569,0.169017210135065,0.473715321371019
"Med23",18.0504951056777,0.156838864736151,0.264820816349137,0.169334952223957,0.474232187974764
"Fkbp1b",21.9417035187753,0.169322294491168,0.26060049760856,0.169343333222723,0.474232187974764
"Ctss",5020.82635676799,0.105388466087225,0.0824404424757546,0.169454797646033,0.474345863925093
"Exoc3",94.567531311428,-0.177574208166352,0.176600322808379,0.169631071673492,0.474640787086406
"Fam98a",19.6809617129229,0.161169664366372,0.265564333435259,0.169734668324156,0.474732191848547
"Impdh2",61.6483448445443,0.185405248378624,0.204426022915182,0.17005651596538,0.475239482282196
"Grasp",61.8783227104707,-0.184189911814645,0.225347700450463,0.170062573989923,0.475239482282196
"Atp6v1a",147.555255676388,-0.165787227225889,0.153236480234736,0.17012906014465,0.475239482282196
"Fam126b",25.9841026557857,0.174386747199685,0.255580485183652,0.170299800318672,0.475517965595691
"Pmf1",24.9908466377635,-0.174628350954842,0.255006926177618,0.170394558368005,0.475584144769415
"Usp22",31.2446129569053,0.181375530118799,0.245389161266829,0.170576376140651,0.475694868962241
"Adk",19.1301191341599,0.159617796255753,0.263317182292948,0.170526794182137,0.475694868962241
"Sertad1",104.326658273109,-0.176803758447118,0.178267584750698,0.171046370536011,0.476441185437636
"Mri1",23.9068338413949,-0.165090702282847,0.260079961149844,0.171220065997642,0.476441185437636
"Vac14",33.8552376486187,0.174747706559021,0.25165847949132,0.170964963698952,0.476441185437636
"Pstpip1",33.0483080211289,0.182067582129741,0.244153317768194,0.171172836979464,0.476441185437636
"Snrpd3",130.002691110756,-0.173787544443849,0.169973370826348,0.171291356636638,0.476441185437636
"Igfbp4",146.791899531928,0.176034684253917,0.17301837110835,0.171188161098234,0.476441185437636
"Gpsm3",135.748621484714,-0.169824559071368,0.162680311196566,0.171342287964798,0.476441185437636
"Nuak2",68.1821732691679,-0.183469132651557,0.208002224776814,0.171709390825189,0.477065567784554
"Oard1",42.842169090962,-0.181972273307956,0.241389641386442,0.17165878833137,0.477065567784554
"Nfe2l2",767.056942448593,0.138215789391065,0.115877756271165,0.171865339029485,0.477102743311631
"Tmem123",79.8685268880617,0.18237022896334,0.195819397436047,0.171796020267078,0.477102743311631
"Sp4",18.2217629980007,0.146552209761893,0.26448422413421,0.171999466609853,0.477277126873859
"Cse1l",26.7213391090724,0.174855847125805,0.253439095592279,0.172227026976697,0.47771052281601
"Romo1",191.359905733046,0.157998936743704,0.142208784906143,0.172392085583126,0.477970268768791
"Clock",46.2350894490448,0.183502975418926,0.228518489858761,0.172562761595966,0.478047418610018
"Mib1",54.8990757155783,0.184814642806711,0.209723026598123,0.172523742453577,0.478047418610018
"Ids",47.7256113723051,0.184415247944112,0.222641066979682,0.172737027189526,0.478332198171078
"Tmx4",81.965525369852,-0.179690023544129,0.187377655766308,0.172832875756349,0.478399684630786
"Srrm1",244.016999879393,-0.147851040945785,0.128371062456291,0.172948282823033,0.47852123064678
"Zmat2",136.735474674619,-0.164311760488117,0.153039529582538,0.173140083905793,0.478853959331188
"Ndufs4",93.6136369378725,-0.175167743040374,0.176115962348187,0.173212823815321,0.47885726137792
"Ube2w",43.507510720266,-0.182638624803421,0.228297757165046,0.173334473761957,0.478995719607258
"Tmem189",64.3217171176788,-0.18303769008464,0.205744195838666,0.173503035515283,0.479253028999001
"Stat5b",28.0398716118823,0.175151645602353,0.252040577319266,0.173620743027961,0.479253028999001
"Il6st",40.2096535628322,0.182826806787246,0.239113309893179,0.173642401811232,0.479253028999001
"Pcmtd1",77.6361040782235,0.180304947828917,0.190345115230643,0.173854242508442,0.479413624960479
"Crcp",19.5032068334974,0.161873248613428,0.261885555327195,0.173911189262939,0.479413624960479
"Terf2",25.0592077695778,0.168976574396379,0.259507409137593,0.17391547608009,0.479413624960479
"Atxn10",65.3860729424463,-0.182250595034923,0.198585138372439,0.17400950724051,0.479475352803924
"Cpne1",27.8831780849198,0.173461805994143,0.252619846003591,0.174204075555063,0.47981394143623
"Spop",128.714353957583,-0.164663682837626,0.15439472193782,0.174349957022981,0.480018207468044
"Pdgfa",50.3181964690494,-0.183394386164514,0.223553393582562,0.174944664296574,0.480815174889331
"Babam1",36.4832864633345,0.18204657527453,0.236468582497494,0.175070458868265,0.480815174889331
"Pts",86.3379218845879,-0.177179250825511,0.181799483448341,0.175046510845725,0.480815174889331
"Mrpl54",85.7001458365337,-0.181335411769495,0.200450962566216,0.175001279526024,0.480815174889331
"Mon2",63.1242231918344,0.182478317777839,0.207962113464611,0.174810219318297,0.480815174889331
"B3gat3",40.2110230249256,-0.181862632389341,0.229462930182053,0.174834098628462,0.480815174889331
"Ensa",111.468985938289,-0.172921919536431,0.17099729077614,0.175367458262246,0.481235915600333
"Tgs1",107.269734938129,-0.174471404111645,0.174191540931179,0.175323663615376,0.481235915600333
"Triap1",50.2667369179946,-0.18369989591832,0.217235883665254,0.175542883131183,0.481519883933199
"Arid1b",35.3485525317141,0.180630269019441,0.239611866768196,0.175702052633243,0.481759048862882
"Npepl1",51.9080704198349,-0.182240775437599,0.214089384620395,0.175914094596017,0.481945573119582
"Rgs3",37.0529863001422,0.180096528566798,0.238730370062803,0.175856498044375,0.481945573119582
"Dynlt1f",21.2031836362857,-0.157298786936307,0.25997290127604,0.176026133737296,0.482055201760934
"Siglec1",25.7852643664103,0.171336696498407,0.254724059763022,0.176380166518865,0.482827179759002
"Stau1",57.8099051926621,0.182161719237385,0.207186269325638,0.176596961499107,0.482828212137878
"Trpv2",33.9370579093279,0.177728044270882,0.242907654891072,0.1764945911964,0.482828212137878
"Zdhhc9",33.301854304977,0.177755385179963,0.242810034515196,0.176582145198829,0.482828212137878
"Mrps15",59.8549986618446,-0.18297564186689,0.215431130446208,0.176900582040796,0.483460839362617
"Ppcdc",48.7360928897167,-0.18264899519209,0.221763617402874,0.177291697782761,0.484331972759191
"Oip5os1",99.8709546628505,-0.173112153983968,0.174252236148693,0.177581037141777,0.484529099710524
"Tlr4",27.0965726408553,0.169453314740771,0.254656562821507,0.17749076534273,0.484529099710524
"Dusp22",54.6058511440964,0.182316443069627,0.209350806628717,0.177527317851689,0.484529099710524
"Erp44",67.0751971147536,-0.179346501734638,0.196113275460187,0.177724164852421,0.484722019297984
"Sft2d2",82.3047194454656,0.176859136345018,0.185550260742228,0.178184858145077,0.485208658902364
"Slc25a33",39.6494450948291,-0.177968804371619,0.234661380065045,0.178066098967144,0.485208658902364
"Cenpc1",20.0401711367823,0.160006855445384,0.259338464113232,0.178192571878382,0.485208658902364
"Aftph",109.481207005863,0.170244913735167,0.167798198233297,0.17814523257551,0.485208658902364
"Mrto4",33.6829984495281,-0.177915008655984,0.24127260128856,0.178305919044265,0.485231148008295
"Med10",60.8331264790262,-0.180200497719215,0.202039943998348,0.178345827596056,0.485231148008295
"Wipf1",113.564880428928,0.168323770044597,0.163601850769148,0.178599715033022,0.485527170071494
"Bola3",44.0327504959979,-0.181638864682217,0.224310655134655,0.178530927035219,0.485527170071494
"Ccdc47",95.5081135567304,-0.173574858540746,0.178033206215352,0.178775234234267,0.485807000702376
"Bin2",117.30024711508,0.168806952342318,0.165038956421017,0.178853387746978,0.485822128324075
"Kctd12",1337.93461689601,-0.128235537426383,0.107204317814311,0.178982664938063,0.48597605534704
"Camk1d",134.439064975362,0.162961527355178,0.154090195476884,0.179083735174844,0.486026987765453
"Camta2",41.0050777958825,0.180575854631126,0.230741916685088,0.179146657525381,0.486026987765453
"Dclre1c",108.951461633854,0.167263791644656,0.162977532285245,0.179808179896553,0.487041259602942
"Gnl2",44.7077479938994,-0.181356744752797,0.222650122152142,0.179715628820165,0.487041259602942
"Txnl4a",33.4615286464793,-0.177047760670766,0.241156223440913,0.179746875949214,0.487041259602942
"Eif3a",400.815959369466,-0.133480084590096,0.113601085774439,0.179811587102774,0.487041259602942
"Mat2b",82.7313832746896,-0.173955381414326,0.179641743068438,0.180126445059537,0.487696721999791
"Csgalnact2",25.7666222845597,0.169274013428123,0.251164476464605,0.180517137247437,0.488556894297248
"Stmn1",26.4838893459244,-0.161213423537316,0.256087123274845,0.180759846972472,0.489016029016473
"Vps13a",44.8598318681731,0.18032080928251,0.228167770605136,0.18097914050863,0.489411469666367
"Rab10",165.000454130447,-0.160067748217732,0.150687347717376,0.181251485101211,0.489931229273018
"Csnk1e",104.084322397716,-0.168325987203496,0.167712469173749,0.181317743150944,0.489931229273018
"Rftn1",45.803008748934,-0.178435347781789,0.229767812790696,0.181480668867492,0.490173574144522
"Nfrkb",21.6018528308813,-0.157093453567262,0.258124598462254,0.181621882128424,0.490357102495177
"Cspp1",46.358057198587,0.17978611260709,0.223703736464678,0.181789015574532,0.490412688932019
"Sh3kbp1",96.5213363194415,0.172187607106422,0.176147810577995,0.181719104318204,0.490412688932019
"Pgd",118.962101222309,-0.168792536165411,0.168824439203698,0.18187459173444,0.490445867235539
"Spic",70.2176942535254,0.179281637759694,0.224827482456136,0.18195878685843,0.490475296191492
"Shkbp1",18.9572440150829,-0.15507098090417,0.259251818321642,0.182252991871789,0.4908729475243
"Baz1a",92.9278106881772,-0.173510537287898,0.182317188776702,0.182179821059712,0.4908729475243
"Aldoa",457.607602847867,-0.142259559496835,0.125575291406263,0.182468434959863,0.491255525014627
"Pi4ka",20.7230157646989,0.160396370054977,0.257481742368014,0.182574839104505,0.491344349869905
"Gapvd1",112.901426981985,0.166621698485787,0.164912403741995,0.183341331756427,0.492006277106567
"Sestd1",18.4933447321376,-0.148601893460375,0.25971631428068,0.183309165027553,0.492006277106567
"Sirt2",111.830640169281,-0.167782215380008,0.168517074323049,0.183353341771645,0.492006277106567
"Cfap20",43.744199771174,0.176262609410786,0.231339695334868,0.18333726687371,0.492006277106567
"Copb2",98.5185385647036,-0.169849903229508,0.172798591011496,0.183408884114879,0.492006277106567
"Cltc",626.966446462397,0.133064347553248,0.113627185636708,0.183215917352212,0.492006277106567
"Nbr1",44.0537807716863,0.179648713245719,0.221963291875613,0.183201535759425,0.492006277106567
"Arhgef3",35.3127087338702,0.176163613402872,0.237245140724327,0.18290132728224,0.492006277106567
"Abr",60.7729756014075,0.178484711313194,0.216499730559494,0.183613436501254,0.492357664464301
"Coq2",21.9281726010852,-0.159681538544421,0.257324531752933,0.183781143185032,0.492599300973958
"Cyp4f18",81.2420732421753,-0.173999688952434,0.187439595154078,0.183850747621836,0.492599300973958
"Plin2",101.315242127344,-0.176522801947934,0.191413493635689,0.184179562374795,0.492941011159614
"Nap1l1",342.383714057888,-0.130466488482393,0.111459069684481,0.184185583533539,0.492941011159614
"Ifit3",101.96502220922,-0.168538600490579,0.169426746253783,0.184199233364738,0.492941011159614
"Csde1",294.738902006047,-0.136897163976494,0.119410321831642,0.184422664890083,0.493097923474271
"Fbxl5",58.8284634385627,0.178069291956592,0.204429319009937,0.184478888447568,0.493097923474271
"Rab1a",180.740146523357,-0.154305351466515,0.143295266124521,0.184355462455281,0.493097923474271
"Orai3",41.9583644759836,-0.177917224461349,0.227561410173819,0.184813381042656,0.493794794139121
"Rad23a",55.4282930929948,-0.178670905318422,0.209865839999218,0.185047622762554,0.494223359596877
"Nptn",189.44445170326,-0.147060246097577,0.133036396280024,0.185383978162879,0.494873824557289
"Ahr",44.9063077362479,0.178351263025473,0.220832108507574,0.185439048556653,0.494873824557289
"4931406P16Rik",46.3566945176487,0.175873527681778,0.227578328074028,0.185578700930461,0.494951106731762
"Zfp830",33.959963689242,-0.17146904318759,0.240879589979486,0.185615908844572,0.494951106731762
"Pgm1",18.6931492265098,0.148570171381829,0.259702540209225,0.185793735627281,0.495203080047309
"Tnfrsf13b",95.6948942303755,0.171121049761048,0.179194961973577,0.18585837996098,0.495203080047309
"Rap2b",120.513765119862,-0.163947231274032,0.161316152404027,0.185984618899998,0.49534224206036
"Ago3",46.8685577761853,0.176255482504081,0.223959612589245,0.186347556969959,0.496111455369903
"Tns1",52.4688432574473,0.176811642125342,0.213762732040629,0.186669507352809,0.496770979209681
"Pxdc1",79.3067592242029,-0.173574542814069,0.190913511377979,0.186802704432307,0.49692786198944
"Psme2b",24.3485963221808,0.157957384841577,0.254557969744727,0.186940467458235,0.497016092241676
"Prr13",148.34580368254,-0.156998662775881,0.149579100793023,0.186984389700365,0.497016092241676
"1110059E24Rik",23.8176656993128,0.160444975876886,0.253510312525555,0.187162080254063,0.497290910337611
"Spats2l",30.5473228596567,0.166227868958971,0.248425585900169,0.187418261351252,0.497773977469813
"Alg5",73.6278529496007,-0.173735922577031,0.194286046629568,0.187851861637882,0.498652359615072
"Tbck",26.312789460214,0.164413167520361,0.249384475966901,0.187958918943658,0.498652359615072
"Patl1",27.7290570249691,0.167105446744723,0.247784196630249,0.187972494144453,0.498652359615072
"Ist1",87.7572850020369,0.170055109595301,0.177760325788866,0.188143488052437,0.498908227232553
"Kctd13",19.7474715484065,-0.14638801173534,0.257752076897788,0.18824478528551,0.498940434432543
"Dek",258.548020175595,0.138394456195926,0.122186590785281,0.188304726935097,0.498940434432543
"Mlycd",18.4207640569716,-0.152131485484466,0.257667663132439,0.188408063839605,0.499016688277987
"Arhgap19",77.3178131729927,0.172002992381287,0.185362325156517,0.188568689749403,0.499244557156945
"Thrap3",166.262220524739,-0.156416192744595,0.15032701014907,0.189040634258387,0.49930898385611
"Camk2n1",71.8935420217052,-0.173586321955393,0.195017656384758,0.188989977795812,0.49930898385611
"Ccni",121.502151794787,-0.160753423996523,0.156769802020857,0.188686711588234,0.49930898385611
"Kidins220",52.5003978664874,0.176677105893757,0.212892520953279,0.188957637034114,0.49930898385611
"Irf2bpl",135.084413515435,-0.159051402505029,0.154416685102807,0.188953112091344,0.49930898385611
"Ide",34.9495526622569,0.167610891570048,0.243754018769061,0.188964450326923,0.49930898385611
"BC004004",72.1768974596408,-0.174260664285281,0.19601314575224,0.189128473077231,0.499343933059529
"Taf13",30.8205042434268,-0.168249861662585,0.246642896636562,0.189388381519749,0.499727732480212
"Zfp68",25.2110456537689,-0.162064369264255,0.25118727027059,0.189423167085357,0.499727732480212
"Ube2e3",95.3175133924237,-0.168979939776211,0.179126776273554,0.189900639978031,0.500592746503726
"Tns3",102.843218470477,0.166036873880947,0.16898355292608,0.189871165828364,0.500592746503726
"Atl2",21.9053948179266,0.156395702858187,0.254277486967046,0.190114396951235,0.500958920785282
"Idua",26.8467812777166,0.165407303293686,0.247502385706562,0.190263155334197,0.501153600413924
"Spast",54.8125774123504,0.176323885620194,0.20959891796176,0.190450704693691,0.501339577779746
"Pias2",22.1064102831582,0.156260332214665,0.254728321144766,0.190483571835335,0.501339577779746
"Desi2",46.7375436861664,-0.174925941204183,0.218976580754763,0.190855616174441,0.501972735695974
"Lamtor3",91.3568906938841,-0.167515506239998,0.175093015301505,0.190874139002877,0.501972735695974
"Cgrrf1",28.9987275151191,0.164418205109983,0.247879275731412,0.191145071262628,0.502014177470383
"Pak2",278.455439823713,-0.135112377614163,0.119677843829725,0.191157756438731,0.502014177470383
"Ifnar1",166.411936672251,0.151447946772134,0.141952801757946,0.19105840507064,0.502014177470383
"Gnl1",26.0136699849862,0.159804476664258,0.250953142007861,0.191189920569551,0.502014177470383
"Tcea1",135.706300944626,0.159897553660289,0.156894665849184,0.191605119091961,0.502709942015875
"Stx6",38.5228685866691,-0.172421345403244,0.228975563280134,0.191571863255113,0.502709942015875
"Ctso",46.505866781795,0.175334663669416,0.221433008804281,0.191797197743308,0.50301671022569
"Gigyf1",41.9843031562568,0.174239718314069,0.225090594021538,0.192018332877884,0.503399413220399
"Mbnl2",193.673775450057,-0.149266081390444,0.139787056794321,0.192141905942682,0.503526145839612
"Abl1",46.0044292708909,-0.174076224011595,0.217894452589999,0.192830104262112,0.504472019017396
"Eef2k",41.1985762431952,0.17096401904135,0.231270720569705,0.193014647526852,0.504472019017396
"Zfp646",32.8558520979231,-0.168758876909,0.237481406100896,0.192966103078804,0.504472019017396
"Snrk",46.0347783586317,0.173258389583643,0.220541290330956,0.192864511676101,0.504472019017396
"Tnfsf13",33.3568479610379,-0.170480735692458,0.239016627283647,0.192673928402793,0.504472019017396
"Fads1",52.7892203819291,0.174536269985272,0.210028545019829,0.192723639496901,0.504472019017396
"Lage3",40.2986787686314,-0.172211750622043,0.2285328630304,0.193030455805102,0.504472019017396
"Cd300ld",80.9553914633084,0.169225835893673,0.182854656096264,0.193395291864878,0.505228215632955
"Gyg",30.4342034890242,-0.168268700782141,0.239951422377089,0.193502714384336,0.505311614270138
"Sephs2",21.8999268572,-0.157405006214231,0.251853303752094,0.193678134262027,0.505572446417999
"Gnai3",67.3809138132381,-0.172405866744848,0.195779101235195,0.194036679200572,0.506060737994723
"Rpn1",136.531018315924,0.162680186833074,0.166243551026117,0.19416763412079,0.506060737994723
"Eif4e3",36.2356109851372,-0.167397016461824,0.238663815869172,0.19407695118317,0.506060737994723
"Stard3",53.4317785765121,-0.174145992895957,0.213254195396506,0.194115647455606,0.506060737994723
"Myadm",94.2807812461803,0.171009070767931,0.188571995207278,0.194458098126882,0.506445851903899
"Cdc37",164.075429231952,-0.149040441750724,0.140664876658907,0.194466732316304,0.506445851903899
"Gt(ROSA)26Sor",39.2230851252919,-0.171476397752655,0.228352908536617,0.194720347713627,0.506909096556713
"Rab5a",129.980557787973,0.15644643515341,0.153557358223723,0.196339274127834,0.51091916394528
"Oga",90.9338909885909,0.167283990261849,0.180729498826588,0.196413418322308,0.51091916394528
"Yrdc",35.9211047182965,-0.168186715921491,0.235947291559327,0.197028883655648,0.512209568630012
"Cnot10",25.6866794050776,0.157990418612995,0.249247235400173,0.197062548815521,0.512209568630012
"Lmo2",213.381949232829,-0.147501757543321,0.139594218158168,0.197413705522242,0.512326456401848
"Pno1",22.5341732950283,0.157171404368586,0.251832835470421,0.19729792554418,0.512326456401848
"Ap4s1",36.9502875549248,-0.169632683971895,0.230859447164976,0.197190757227367,0.512326456401848
"Rogdi",72.6755823199959,-0.169787562250117,0.194436259131609,0.197345745775415,0.512326456401848
"Orc6",19.565753914694,-0.147715514043914,0.254357086157572,0.197769612105456,0.512653762130835
"Cog8",26.331435886549,0.160349330449574,0.246486809886731,0.197659994672998,0.512653762130835
"Asxl2",71.0933821137368,-0.169849702167782,0.195936632618347,0.197731801476576,0.512653762130835
"Preb",32.6985539036549,-0.167542292093154,0.234990723825877,0.198257613098381,0.513719784927397
"Chchd7",37.8186439022331,-0.169678015150534,0.227787477332314,0.198343138894384,0.513742503335956
"Pelp1",17.8255467678784,0.143347862601815,0.255785467195912,0.198487420273703,0.51391733225992
"Tpm2",23.8769632820345,0.151950286214076,0.250823066571856,0.198792346259458,0.514166200268512
"Pccb",26.3894911857612,0.154095011324045,0.250266845595526,0.198814003629898,0.514166200268512
"Renbp",65.3401706830916,0.171126237416826,0.200054293535284,0.198669069190218,0.514166200268512
"Slc31a1",53.1379036642102,0.170513797672885,0.214448153335415,0.199244176372781,0.514682081228493
"Alg1",19.471597223759,-0.146434346173888,0.254528784132336,0.199230783894343,0.514682081228493
"Dynlt3",70.7388645209098,-0.170858484975849,0.20292999692377,0.199216418395108,0.514682081228493
"Xylt1",30.1922549026197,0.164176853097503,0.24281067085564,0.19953610543048,0.514981764893622
"Apeh",18.4554813014575,0.146819293818756,0.254943774300516,0.199557388419482,0.514981764893622
"Uxt",18.7588479444916,0.142037611825683,0.255086365196153,0.199591020190356,0.514981764893622
"Ifi30",430.018844968154,-0.146218161260148,0.139009534859104,0.19991105236718,0.515608737377084
"Batf3",57.871139885543,0.170801037203018,0.204086108692013,0.200113868233875,0.515734355059423
"Bloc1s6",28.0117979633391,0.156981896483054,0.249309059942364,0.200058956441583,0.515734355059423
"Mier1",200.422569150096,0.144318278011716,0.135633498897836,0.200296831310028,0.516007194749044
"Madd",39.9891272291362,0.166000715168249,0.236263255460675,0.200606536667689,0.516407519198787
"Hdac2",33.6753306732088,0.164660751364386,0.240314255455768,0.200553010575428,0.516407519198787
"Rab32",58.5475988134252,0.169929760101884,0.199664271481973,0.200694451587181,0.516435203565168
"Atmin",22.1468405211915,0.151924550261994,0.251196069194913,0.2008661790975,0.516678453766168
"Fam168b",84.4161092764037,0.165982088296456,0.181867358747927,0.201156304839761,0.517225950170004
"Nf1",45.4239832693789,0.17009150749161,0.217364765738064,0.201272043684464,0.517324803525392
"Armc1",36.094033634713,-0.164640193097876,0.23559786689319,0.201746104489724,0.517788179472374
"Mrpl24",79.6822004238337,-0.164872137510625,0.179662443432888,0.201749896762464,0.517788179472374
"Lyrm2",33.8349642131248,0.166203508620318,0.233515534718702,0.201619267143289,0.517788179472374
"Ssr1",122.919033546358,0.160385548804056,0.167722098740837,0.201761776791267,0.517788179472374
"Ccdc88b",29.8727643154025,0.162564613112744,0.239946021215934,0.201873595198498,0.51787657058779
"Cmas",43.7723880009942,-0.165035880230158,0.230476898518135,0.20197622977732,0.517941343256553
"Ndufa5",158.390542431388,-0.150059776150756,0.14698582793071,0.20227340053759,0.51850473757108
"Batf",34.2464563837941,-0.163262273864515,0.239006374960608,0.202522477416516,0.518944464528614
"Imp4",42.0727048017906,-0.167977009540123,0.221036974720392,0.2026742289901,0.519082907934335
"BC005537",247.540385593308,0.136490113220113,0.125615960655748,0.202731618308733,0.519082907934335
"Gm2000",33.7597869495457,0.166139905523444,0.232695076454128,0.202882150672945,0.519228929839209
"Gm2a",271.397304552067,-0.135005219488374,0.123951354771788,0.202943804042936,0.519228929839209
"Aarsd1",34.8772309341605,-0.16530483169037,0.233577807693932,0.203338979804911,0.519830224319518
"Ttc32",30.0323893227992,-0.157695628566624,0.245861461967651,0.203263643849509,0.519830224319518
"Hacd2",47.6031781660045,-0.169144615224171,0.217553561052538,0.203411826907638,0.519830224319518
"Dpm3",125.993817794243,0.154839652627612,0.153646740826162,0.203547132517999,0.519977464863728
"H2-M3",101.872328374784,-0.159344226067011,0.16712111207653,0.203706086522905,0.520184981723695
"Rbpms",32.1244490048517,-0.162840676355801,0.236594889179684,0.204024890348301,0.520800377994347
"Ddx18",69.4127825048099,0.166963084676316,0.189855576428111,0.204655294645865,0.522012517184535
"Mrps12",56.3717736965996,-0.16777081580031,0.20224454680081,0.204655736604246,0.522012517184535
"Arrdc4",27.8293912479293,0.158942664974952,0.243407470447339,0.205060971087266,0.522462365716597
"U2surp",146.849636277738,-0.150887746380837,0.150034869163923,0.204936597106316,0.522462365716597
"Washc3",45.110289705697,-0.168003189338241,0.218253325462823,0.20506628339123,0.522462365716597
"Mapkapk2",119.00559812137,0.158865292447553,0.168048622282693,0.205882596741148,0.524143103837393
"Nt5dc2",21.0346878725608,-0.146553299642945,0.251610054053105,0.205837932059849,0.524143103837393
"Gripap1",63.6913647157565,-0.166464230019239,0.199751454673537,0.206427089498772,0.525329471488699
"Scarb1",24.3350556601482,0.156209820000543,0.246163562270167,0.206608998495769,0.525592560597561
"Atp11b",49.2447807238793,-0.165865008642406,0.216772531357716,0.207711468842388,0.52679532435093
"Tomm7",377.630099424157,-0.125869506507345,0.114207203379575,0.207531385352584,0.52679532435093
"Tlr1",50.6155787196244,0.16750674380838,0.207714579574266,0.207492343493167,0.52679532435093
"Rilpl2",179.380369412916,-0.144319416800832,0.139926405076685,0.207610648366251,0.52679532435093
"Aph1c",30.0791165153486,-0.160706217641913,0.239532179401405,0.207666729011088,0.52679532435093
"Tbc1d10a",28.9103026577272,-0.14897977081895,0.248244306860633,0.207535994372731,0.52679532435093
"Elf1",126.308312558489,-0.156428800862969,0.162705011511437,0.207175705400618,0.52679532435093
"Mxi1",41.7876875798,-0.16388678616092,0.228247162704965,0.20758916582159,0.52679532435093
"Tprkb",22.563251914009,-0.150284383636181,0.250414524338118,0.207824170129228,0.526881504043531
"Trafd1",110.602268884196,-0.156333828272913,0.163158134781051,0.207965954701913,0.52692334785001
"Pros1",47.4359820091683,0.167164003406742,0.217240468300076,0.20799813013891,0.52692334785001
"Fzd7",31.8890224936966,0.162820112333181,0.233663570142551,0.208154820491886,0.527120776977749
"Fam3c",111.502226186803,-0.157785763643727,0.168068500460215,0.208251316615572,0.527165681583972
"Ccdc28b",28.1154763090596,-0.157018701912568,0.241995300754896,0.208448666440649,0.527465755949816
"G6pc3",23.103598963486,-0.146971883284742,0.249926516010645,0.208702942104085,0.527909596183916
"Mrpl53",35.8072116492998,-0.160644074202384,0.234887714923589,0.208846552645241,0.528073281773553
"Tagln",47.5806117896451,0.165752599021615,0.216582203110401,0.209326644412049,0.528887591940297
"Arih1",67.2005442428428,0.165337330646711,0.192449791663648,0.209259537086526,0.528887591940297
"Gna15",51.7053117347114,-0.164757998657681,0.217838290418114,0.209448037518106,0.528994609474975
"Rnf2",36.8795180612091,0.164504227443153,0.226799831800317,0.209607143736518,0.52919676085572
"Epc1",59.5140066509162,0.165991411040784,0.202829129240641,0.209717837969157,0.529276579761527
"Vamp2",43.5867873889118,-0.164536872464804,0.220995867359014,0.209869918550569,0.529460748156411
"Pola1",18.4282660751922,0.141583828839915,0.251657602617368,0.209998326261691,0.529585078247739
"Spata5",20.0239139897345,0.143297628869697,0.251400760958063,0.210432219931296,0.530071509312527
"Mettl14",19.4089570388853,0.144308479034362,0.250916752439549,0.210403553318126,0.530071509312527
"Ing2",74.5231627356897,0.166328974757103,0.210760926286094,0.210327068743612,0.530071509312527
"Cited2",665.68144937479,-0.125133701765097,0.113823640087053,0.210508004146526,0.530071509312527
"4933434E20Rik",54.517931797915,-0.165748294469379,0.20861854070685,0.210649247004771,0.530226425992686
"Amfr",68.077055118536,-0.163617896794889,0.192842379646747,0.211131056527475,0.530226425992686
"Ilvbl",34.9832987721751,-0.157840653574155,0.236314868271731,0.211203294740251,0.530226425992686
"Sf3a2",26.0075015009685,0.155761681426451,0.242264504988586,0.211028788924136,0.530226425992686
"Pes1",44.8875287413728,0.165764465286709,0.219654422315432,0.211082037165726,0.530226425992686
"Cldnd1",53.2082360141776,-0.165407952916107,0.210801124155274,0.211118740798571,0.530226425992686
"Fbxo11",52.7403117661929,-0.165037292014357,0.208646085503756,0.210908312132923,0.530226425992686
"Cacul1",35.3493970479812,0.162462668144328,0.232178464441834,0.210790062450827,0.530226425992686
