"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030131","clathrin adaptor complex","3/61","22/10626",0.136363636363636,23.7540983606557,8.11765795859878,0.000256489505662791,0.0415363475345414,0.0383412438780382,"Ap2a2/Ap2b1/Ap1s2",3
"GO:0030125","clathrin vesicle coat","3/61","26/10626",0.115384615384615,20.0996216897856,7.40888992917916,0.000426013820867091,0.0415363475345414,0.0383412438780382,"Ap2a2/Ap2b1/Ap1s2",3
